transaction_id,customer_id,category,quantity,unit_price,transaction_date
2341,330,Apparel,2,3548.44,2025-10-21
2342,330,Home & Kitchen,2,2580.72,2025-11-01
2343,330,Grocery,1,1527.72,2025-11-20
2344,330,Home & Kitchen,1,504.17,2025-11-24
2345,330,Sports,1,1329.96,2025-11-25
2346,330,Apparel,1,3159.41,2026-01-24
2347,330,Sports,2,641.78,2026-02-17
2348,330,Electronics,3,841.35,2026-02-19
2349,330,Grocery,4,3510.44,2026-02-27
2350,330,Sports,4,1691.21,2026-03-03
2351,330,Beauty,2,2364.59,2026-03-04
2352,330,Apparel,1,166.39,2026-03-31
2353,330,Beauty,4,2388.38,2026-04-20
2354,330,Electronics,1,3761.82,2026-04-27
2355,330,Grocery,4,3898.51,2026-05-01
2356,330,Grocery,1,896.31,2026-05-29
2357,330,Electronics,1,2605.73,2026-06-01
2358,330,Apparel,4,1983.73,2026-06-14
2359,330,Sports,4,3578.38,2026-06-30
2360,330,Sports,2,1535.58,2026-07-25
2361,331,Apparel,4,628.96,2026-05-22
2362,331,Apparel,1,1224.85,2026-05-22
2363,331,Beauty,4,594.54,2026-06-02
2364,331,Grocery,1,3057.55,2026-06-03
2365,331,Grocery,2,2165.93,2026-06-15
2366,332,Beauty,2,1978.24,2025-11-28
2367,332,Electronics,3,3726.96,2026-03-25
2368,332,Grocery,4,3544.01,2026-06-18
2369,332,Sports,1,3786.59,2026-07-02
2370,333,Grocery,4,3818.47,2024-12-30
2371,333,Home & Kitchen,3,2993.92,2025-05-10
2372,333,Sports,4,3533.25,2026-05-15
2373,334,Electronics,2,1943.99,2025-10-13
2374,334,Grocery,1,2269.85,2026-01-27
2375,334,Grocery,3,3928.9,2026-04-15
2376,334,Sports,4,2777.85,2026-05-18
2377,335,Beauty,1,1395.92,2025-06-24
2378,335,Sports,1,2699.27,2025-08-08
2379,335,Grocery,1,2921.67,2026-03-05
2380,335,Electronics,4,1961.0,2026-05-18
2381,335,Grocery,2,3986.32,2026-05-26
2382,335,Home & Kitchen,2,3560.56,2026-07-21
2383,336,Apparel,1,1295.87,2025-11-14
2384,337,Grocery,3,3662.27,2026-02-15
2385,337,Sports,2,3272.7,2026-05-22
2386,338,Beauty,3,3262.6,2025-09-23
2387,339,Grocery,3,1941.44,2025-06-11
2388,339,Home & Kitchen,2,1169.21,2025-12-04
2389,339,Beauty,2,1620.79,2026-06-09
2390,340,Electronics,4,2093.25,2026-07-01
2391,340,Grocery,3,500.68,2026-07-01
2392,340,Apparel,2,2413.62,2026-07-01
2393,340,Beauty,3,993.39,2026-07-01
2394,340,Sports,1,3850.54,2026-07-01
2395,340,Grocery,4,837.54,2026-07-02
2396,340,Grocery,4,3277.47,2026-07-03
2397,340,Electronics,1,3247.69,2026-07-03
2398,340,Electronics,2,1436.66,2026-07-04
2399,340,Grocery,1,2427.03,2026-07-06
2400,340,Beauty,3,2118.94,2026-07-06
2401,340,Electronics,1,3213.66,2026-07-08
2402,340,Apparel,2,1168.34,2026-07-08
2403,340,Home & Kitchen,3,861.38,2026-07-09
2404,340,Apparel,4,2645.34,2026-07-10
2405,340,Sports,4,1461.5,2026-07-11
2406,340,Apparel,2,1117.9,2026-07-11
2407,340,Apparel,2,1747.87,2026-07-11
2408,340,Electronics,4,2086.85,2026-07-11
2409,340,Grocery,4,580.18,2026-07-11
2410,340,Sports,2,291.14,2026-07-12
2411,340,Beauty,4,392.63,2026-07-12
2412,340,Electronics,3,2742.38,2026-07-12
2413,340,Sports,1,3923.03,2026-07-13
2414,340,Sports,4,1067.3,2026-07-13
2415,340,Beauty,1,2651.53,2026-07-13
2416,340,Grocery,3,2476.45,2026-07-14
2417,340,Grocery,3,3831.09,2026-07-14
2418,340,Apparel,4,1353.52,2026-07-15
2419,340,Apparel,3,1879.45,2026-07-15
2420,340,Grocery,4,1987.96,2026-07-16
2421,341,Home & Kitchen,1,2994.36,2026-03-04
2422,341,Beauty,2,3358.08,2026-03-16
2423,341,Sports,2,1407.62,2026-04-06
2424,341,Home & Kitchen,4,1223.36,2026-06-16
2425,341,Apparel,1,1923.16,2026-06-23
2426,341,Apparel,4,1264.45,2026-07-02
2427,341,Apparel,1,1349.31,2026-07-10
2428,341,Electronics,1,2393.97,2026-07-26
2429,342,Home & Kitchen,2,1484.08,2025-07-26
2430,342,Home & Kitchen,3,418.21,2025-07-29
2431,342,Grocery,4,663.49,2025-08-26
2432,342,Grocery,4,2688.68,2025-09-22
2433,342,Beauty,4,958.4,2025-09-26
2434,342,Sports,4,2213.09,2025-10-09
2435,342,Grocery,2,892.01,2025-11-11
2436,342,Home & Kitchen,1,3471.37,2025-12-10
2437,342,Beauty,4,1760.35,2026-02-08
2438,342,Sports,3,2839.49,2026-03-04
2439,342,Electronics,2,1999.23,2026-03-08
2440,342,Home & Kitchen,3,1484.53,2026-03-27
2441,342,Grocery,3,1759.13,2026-04-10
2442,342,Grocery,3,849.87,2026-05-05
2443,342,Grocery,4,449.34,2026-05-12
2444,342,Beauty,3,2693.61,2026-06-20
2445,342,Apparel,2,3909.92,2026-07-10
2446,342,Apparel,1,1200.24,2026-07-22
2447,343,Home & Kitchen,1,2803.82,2025-01-05
2448,343,Apparel,2,1490.76,2025-02-06
2449,343,Home & Kitchen,3,1346.23,2025-07-20
2450,343,Grocery,3,1447.67,2025-07-20
2451,343,Apparel,3,2656.65,2025-09-27
2452,343,Apparel,1,3426.07,2025-11-23
2453,343,Apparel,1,1822.96,2025-12-23
2454,343,Apparel,1,3627.42,2026-01-31
2455,343,Apparel,3,3863.89,2026-02-01
2456,343,Home & Kitchen,4,3828.85,2026-02-05
2457,343,Grocery,1,3604.76,2026-04-25
2458,343,Electronics,1,3446.65,2026-07-13
2459,344,Grocery,2,753.23,2026-02-04
2460,344,Electronics,1,2553.22,2026-03-28
2461,344,Sports,2,260.85,2026-04-10
2462,344,Apparel,1,804.53,2026-04-22
2463,344,Grocery,1,1898.55,2026-04-24
2464,344,Home & Kitchen,4,2390.16,2026-07-19
2465,345,Grocery,3,3480.54,2025-06-18
2466,345,Apparel,4,2892.24,2026-01-11
2467,345,Home & Kitchen,3,3854.03,2026-05-21
2468,346,Beauty,3,456.59,2025-11-10
2469,346,Apparel,1,2756.34,2026-02-07
2470,346,Grocery,3,3803.76,2026-03-29
2471,346,Electronics,3,3285.06,2026-05-06
2472,346,Grocery,3,1282.78,2026-05-26
2473,346,Apparel,1,1510.69,2026-07-21
2474,347,Sports,2,2548.72,2024-10-01
2475,347,Electronics,3,1427.87,2025-01-31
2476,347,Electronics,4,1281.25,2025-02-04
2477,347,Beauty,1,321.31,2025-05-10
2478,347,Home & Kitchen,2,386.54,2025-09-16
2479,347,Electronics,3,2365.45,2026-02-20
2480,347,Apparel,1,3807.45,2026-06-16
2481,347,Electronics,3,2268.34,2026-07-06
2482,348,Sports,1,828.18,2026-06-08
2483,349,Grocery,3,633.65,2026-01-12
2484,349,Apparel,2,773.24,2026-01-21
2485,349,Grocery,2,3749.61,2026-01-28
2486,349,Grocery,3,1126.81,2026-02-11
2487,349,Home & Kitchen,2,361.63,2026-02-19
2488,349,Apparel,2,2564.14,2026-02-19
2489,349,Electronics,1,2520.6,2026-02-23
2490,349,Beauty,1,3921.41,2026-02-27
2491,349,Sports,4,1943.08,2026-03-07
2492,349,Sports,4,1109.29,2026-03-22
2493,349,Beauty,2,1088.36,2026-04-19
2494,349,Sports,3,202.54,2026-04-22
2495,349,Sports,3,2077.55,2026-05-16
2496,349,Beauty,1,2156.33,2026-05-27
2497,349,Beauty,1,2877.31,2026-06-01
2498,349,Sports,2,3812.74,2026-06-09
2499,349,Home & Kitchen,1,3715.93,2026-06-13
2500,349,Grocery,3,2873.73,2026-06-15
2501,349,Home & Kitchen,4,1658.4,2026-06-15
2502,349,Beauty,4,3895.08,2026-06-18
2503,349,Home & Kitchen,3,3678.97,2026-07-02
2504,349,Apparel,4,2360.8,2026-07-07
2505,349,Grocery,4,1671.73,2026-07-07
2506,349,Beauty,4,3199.49,2026-07-18
2507,349,Grocery,1,1617.83,2026-07-27
2508,350,Grocery,3,1717.62,2024-08-23
2509,350,Sports,3,2678.17,2024-09-20
2510,350,Sports,3,793.05,2024-10-25
2511,350,Grocery,3,1758.73,2025-01-23
2512,350,Apparel,4,2530.77,2025-02-03
2513,350,Sports,4,3269.73,2025-02-20
2514,350,Beauty,1,448.72,2025-05-04
2515,350,Sports,4,363.48,2025-05-21
2516,350,Beauty,4,2807.67,2025-06-04
2517,350,Sports,2,2730.39,2025-07-07
2518,350,Beauty,1,2606.8,2025-07-14
2519,350,Grocery,4,150.46,2025-07-19
2520,350,Grocery,4,1346.28,2025-08-08
2521,350,Sports,2,3767.25,2025-09-06
2522,350,Apparel,4,1631.86,2025-10-14
2523,350,Electronics,4,275.49,2025-10-16
2524,350,Electronics,3,2111.27,2025-11-01
2525,350,Grocery,4,221.99,2025-11-04
2526,350,Apparel,2,1991.54,2025-11-06
2527,350,Apparel,1,2635.4,2025-12-07
2528,350,Beauty,4,3639.2,2025-12-08
2529,350,Grocery,1,2099.6,2026-01-01
2530,350,Electronics,4,425.44,2026-02-19
2531,350,Beauty,3,1251.18,2026-03-22
2532,350,Electronics,4,2491.62,2026-04-02
2533,350,Electronics,4,344.26,2026-04-05
2534,350,Electronics,3,1767.38,2026-04-13
2535,350,Apparel,1,1725.05,2026-07-22
2536,350,Grocery,3,2391.08,2026-07-27
2537,350,Electronics,3,1226.13,2026-07-29
2538,351,Home & Kitchen,4,3653.57,2026-07-01
2539,352,Apparel,2,1276.75,2025-11-11
2540,352,Home & Kitchen,2,651.93,2026-04-02
2541,352,Home & Kitchen,4,1745.6,2026-05-18
2542,353,Sports,3,1638.05,2024-07-09
2543,353,Electronics,4,3171.64,2025-01-21
2544,353,Sports,4,785.06,2025-04-06
2545,353,Apparel,4,1586.61,2026-05-04
2546,353,Apparel,4,2226.51,2026-05-17
2547,354,Beauty,4,3297.39,2026-02-26
2548,354,Sports,2,2983.39,2026-03-03
2549,354,Electronics,2,3139.75,2026-03-31
2550,354,Apparel,1,3417.59,2026-04-03
2551,354,Grocery,3,714.66,2026-04-13
2552,354,Beauty,2,1348.17,2026-04-17
2553,354,Electronics,3,3636.82,2026-04-24
2554,354,Home & Kitchen,2,2471.01,2026-06-02
2555,354,Sports,2,3916.66,2026-06-12
2556,354,Grocery,1,489.26,2026-06-18
2557,354,Sports,3,2716.1,2026-06-20
2558,354,Home & Kitchen,2,2941.76,2026-06-29
2559,354,Home & Kitchen,2,1338.74,2026-07-02
2560,355,Sports,3,516.08,2026-02-15
2561,355,Grocery,2,824.89,2026-06-19
2562,356,Electronics,4,579.79,2026-04-01
2563,356,Beauty,3,2681.36,2026-04-08
2564,356,Beauty,4,1607.07,2026-05-11
2565,356,Grocery,3,1900.92,2026-05-14
2566,356,Apparel,4,207.35,2026-05-16
2567,356,Beauty,4,2839.42,2026-05-19
2568,356,Grocery,4,3400.11,2026-06-27
2569,356,Grocery,3,289.7,2026-07-25
2570,357,Beauty,2,3994.3,2026-05-12
2571,358,Beauty,4,3558.53,2026-04-02
2572,359,Home & Kitchen,3,3185.0,2026-04-03
2573,359,Beauty,3,2754.53,2026-04-06
2574,359,Sports,2,501.3,2026-04-25
2575,359,Sports,1,1888.31,2026-05-03
2576,359,Grocery,4,1634.13,2026-05-04
2577,359,Sports,3,636.13,2026-05-05
2578,359,Grocery,1,3475.24,2026-05-12
2579,359,Electronics,2,3458.02,2026-05-12
2580,359,Apparel,2,3132.28,2026-05-29
2581,359,Sports,4,1132.51,2026-06-03
2582,359,Sports,3,1080.88,2026-06-10
2583,359,Electronics,2,3733.57,2026-06-21
2584,360,Electronics,4,1400.61,2025-02-04
2585,360,Grocery,1,3859.7,2025-02-07
2586,360,Sports,3,3403.92,2025-02-18
2587,360,Grocery,1,454.87,2025-03-31
2588,360,Beauty,3,3481.8,2025-07-09
2589,360,Grocery,3,3646.08,2025-08-07
2590,360,Electronics,2,3939.92,2025-09-15
2591,360,Home & Kitchen,3,654.79,2025-09-27
2592,360,Home & Kitchen,4,1864.62,2025-11-14
2593,360,Home & Kitchen,1,3301.3,2026-01-13
2594,360,Grocery,4,3861.36,2026-02-06
2595,360,Sports,2,2395.34,2026-03-07
2596,360,Home & Kitchen,1,3861.94,2026-04-28
2597,360,Electronics,1,2723.76,2026-06-03
2598,360,Beauty,2,3390.25,2026-07-16
2599,361,Apparel,2,3966.27,2026-05-30
2600,362,Grocery,1,1344.41,2026-05-27
2601,362,Grocery,4,2557.81,2026-06-02
2602,362,Sports,3,220.28,2026-06-08
2603,362,Grocery,2,619.54,2026-06-20
2604,362,Electronics,2,1646.32,2026-07-05
2605,362,Grocery,2,1366.54,2026-07-16
2606,363,Sports,2,702.82,2026-02-21
2607,363,Grocery,2,3505.64,2026-02-28
2608,363,Sports,2,3309.19,2026-04-22
2609,363,Home & Kitchen,3,1144.99,2026-05-03
2610,363,Grocery,1,584.16,2026-05-18
2611,364,Home & Kitchen,3,1281.88,2026-03-02
2612,365,Sports,3,3174.11,2026-06-04
2613,366,Electronics,4,528.59,2026-04-29
2614,367,Electronics,4,994.39,2026-05-18
2615,367,Grocery,2,3752.66,2026-05-23
2616,367,Apparel,3,456.56,2026-06-13
2617,367,Sports,4,275.3,2026-06-13
2618,367,Home & Kitchen,4,2521.21,2026-06-17
2619,368,Grocery,3,3615.92,2026-05-24
2620,369,Home & Kitchen,3,3124.24,2026-03-14
2621,369,Beauty,2,2122.27,2026-03-22
2622,369,Home & Kitchen,4,1740.63,2026-05-04
2623,369,Home & Kitchen,1,3582.82,2026-05-09
2624,370,Apparel,2,3042.44,2026-06-01
2625,370,Apparel,2,3443.69,2026-06-03
2626,370,Electronics,3,530.85,2026-06-04
2627,370,Sports,2,713.58,2026-06-05
2628,370,Home & Kitchen,2,1552.28,2026-06-05
2629,370,Beauty,2,3343.09,2026-06-12
2630,370,Apparel,4,3059.52,2026-06-14
2631,370,Electronics,4,3587.28,2026-06-15
2632,370,Sports,4,821.38,2026-06-16
2633,370,Electronics,4,770.11,2026-06-18
2634,371,Beauty,4,3737.05,2025-03-25
2635,371,Sports,1,2599.99,2025-04-22
2636,371,Beauty,4,2230.61,2026-01-10
2637,371,Electronics,3,2409.13,2026-03-10
2638,371,Home & Kitchen,3,2389.47,2026-06-22
2639,372,Sports,1,926.44,2024-08-08
2640,372,Sports,4,1363.49,2024-08-15
2641,372,Beauty,3,1354.58,2024-10-01
2642,372,Beauty,4,891.44,2025-01-14
2643,372,Home & Kitchen,2,1573.74,2025-06-14
2644,372,Grocery,1,434.48,2025-10-09
2645,372,Grocery,2,926.45,2026-04-29
2646,372,Home & Kitchen,1,3559.95,2026-05-29
2647,372,Sports,2,194.53,2026-06-29
2648,373,Home & Kitchen,3,2805.25,2026-01-30
2649,374,Sports,2,689.75,2026-01-06
2650,375,Electronics,3,1068.22,2025-08-23
2651,375,Electronics,2,1582.91,2025-10-04
2652,375,Home & Kitchen,2,935.04,2025-11-02
2653,375,Sports,1,1442.78,2025-11-22
2654,375,Sports,1,3843.45,2026-02-20
2655,375,Apparel,2,3794.93,2026-04-05
2656,375,Beauty,1,1373.84,2026-05-12
2657,375,Home & Kitchen,3,2787.8,2026-05-26
2658,375,Beauty,4,562.41,2026-06-01
2659,375,Grocery,4,2925.59,2026-07-01
2660,376,Apparel,3,3409.03,2024-10-13
2661,376,Grocery,2,910.08,2024-10-23
2662,376,Sports,3,3501.93,2024-11-26
2663,376,Home & Kitchen,1,2109.76,2025-02-05
2664,376,Apparel,2,1951.7,2025-02-14
2665,376,Electronics,4,3323.4,2025-03-28
2666,376,Electronics,3,276.94,2025-04-01
2667,376,Grocery,3,812.94,2026-02-21
2668,376,Sports,2,2879.8,2026-03-20
2669,376,Home & Kitchen,2,3726.77,2026-05-02
2670,376,Electronics,3,908.4,2026-05-16
2671,376,Apparel,1,3614.1,2026-06-08
2672,376,Grocery,2,3605.27,2026-06-27
2673,377,Sports,1,2886.83,2025-02-28
2674,377,Sports,3,3990.47,2025-08-13
2675,377,Grocery,2,958.62,2025-09-15
2676,377,Beauty,2,482.04,2026-04-19
2677,377,Sports,1,207.59,2026-05-30
2678,377,Grocery,4,1704.86,2026-06-18
2679,377,Home & Kitchen,2,2048.3,2026-07-06
2680,378,Apparel,1,2609.67,2026-05-02
2681,378,Beauty,1,2116.43,2026-07-06
2682,379,Apparel,1,861.23,2025-12-20
2683,379,Beauty,4,226.09,2025-12-22
2684,379,Sports,3,2619.96,2025-12-24
2685,379,Electronics,3,1153.13,2025-12-24
2686,379,Grocery,2,3061.96,2025-12-24
2687,379,Home & Kitchen,3,1369.57,2025-12-25
2688,379,Sports,3,239.08,2025-12-26
2689,379,Home & Kitchen,4,2736.16,2025-12-28
2690,380,Grocery,2,2874.99,2025-03-11
2691,380,Sports,2,775.65,2025-03-30
2692,380,Beauty,2,2332.88,2025-05-09
2693,380,Beauty,4,658.31,2025-07-22
2694,380,Grocery,3,1684.22,2025-07-23
2695,380,Sports,1,1567.68,2025-10-28
2696,380,Electronics,1,674.99,2025-10-29
2697,380,Beauty,1,2651.12,2025-12-31
2698,380,Grocery,4,2736.74,2026-02-09
2699,381,Sports,2,1513.19,2026-06-22
2700,382,Apparel,2,1531.0,2026-03-19
2701,383,Beauty,4,1240.73,2026-07-09
2702,384,Beauty,2,3231.73,2025-11-15
2703,384,Grocery,2,232.68,2025-12-14
2704,384,Sports,3,1449.63,2025-12-24
2705,384,Apparel,2,1276.58,2026-01-23
2706,384,Home & Kitchen,1,2963.13,2026-01-27
2707,384,Apparel,3,2599.87,2026-04-01
2708,384,Sports,3,1617.06,2026-04-05
2709,384,Beauty,2,1983.8,2026-07-08
2710,384,Sports,4,1491.29,2026-07-10
2711,385,Apparel,1,1650.41,2025-02-18
2712,385,Grocery,2,584.54,2025-06-18
2713,385,Electronics,3,3132.35,2025-07-11
2714,385,Home & Kitchen,1,2190.35,2025-09-21
2715,385,Grocery,1,3139.08,2025-10-22
2716,385,Apparel,3,403.81,2025-10-22
2717,385,Electronics,3,1077.68,2025-10-26
2718,385,Grocery,1,2718.7,2025-11-20
2719,385,Apparel,2,3723.64,2025-11-26
2720,385,Grocery,4,3435.05,2026-01-08
2721,385,Home & Kitchen,2,3633.19,2026-01-10
2722,385,Home & Kitchen,1,3136.7,2026-02-16
2723,385,Apparel,2,3482.88,2026-07-20
2724,386,Grocery,4,2901.26,2024-09-18
2725,386,Beauty,4,3775.1,2024-09-21
2726,386,Sports,4,2625.95,2024-10-06
2727,386,Apparel,3,351.69,2024-10-08
2728,386,Home & Kitchen,1,1199.31,2024-11-01
2729,386,Beauty,3,2539.54,2024-11-08
2730,386,Apparel,4,1227.82,2024-11-29
2731,386,Home & Kitchen,2,511.12,2025-01-09
2732,386,Sports,3,861.77,2025-01-29
2733,386,Home & Kitchen,4,3755.32,2025-03-02
2734,386,Sports,2,3553.99,2025-03-27
2735,386,Beauty,1,2668.27,2025-03-30
2736,386,Beauty,4,3656.42,2025-06-20
2737,386,Beauty,3,2957.75,2025-07-22
2738,386,Electronics,3,1924.55,2025-08-08
2739,386,Electronics,2,2590.21,2025-08-26
2740,386,Apparel,4,3624.04,2025-09-15
2741,386,Home & Kitchen,3,400.81,2025-09-22
2742,386,Sports,1,322.28,2025-12-18
2743,386,Electronics,2,1483.06,2026-03-19
2744,386,Beauty,1,975.11,2026-05-06
2745,386,Sports,1,3062.64,2026-07-30
2746,387,Beauty,4,2489.29,2025-07-13
2747,388,Electronics,1,2409.5,2025-09-30
2748,388,Apparel,4,312.7,2025-11-02
2749,388,Electronics,2,3252.9,2025-11-24
2750,388,Sports,2,2198.56,2026-01-12
2751,388,Apparel,3,3838.15,2026-02-14
2752,388,Home & Kitchen,4,2935.59,2026-02-25
2753,388,Home & Kitchen,3,536.92,2026-03-05
2754,388,Beauty,3,3730.32,2026-03-20
2755,388,Home & Kitchen,1,3699.48,2026-04-18
2756,388,Beauty,4,3143.98,2026-05-16
2757,388,Grocery,4,3521.94,2026-05-19
2758,388,Electronics,4,1593.83,2026-06-21
2759,389,Electronics,1,275.6,2024-10-03
2760,389,Apparel,1,2907.85,2024-10-16
2761,389,Electronics,4,3057.77,2024-11-05
2762,389,Apparel,1,3325.93,2024-11-11
2763,389,Home & Kitchen,4,3399.89,2024-12-20
2764,389,Home & Kitchen,3,1154.8,2025-01-10
2765,389,Beauty,2,1844.03,2025-01-30
2766,389,Sports,1,2231.03,2025-02-09
2767,389,Electronics,2,3816.93,2025-02-28
2768,389,Home & Kitchen,3,3267.68,2025-03-03
2769,389,Electronics,1,2891.25,2025-03-13
2770,389,Grocery,4,1927.05,2025-03-30
2771,389,Apparel,2,2024.36,2025-03-30
2772,389,Sports,3,1820.32,2025-05-05
2773,389,Electronics,2,2724.48,2025-07-12
2774,389,Apparel,4,1183.41,2025-07-24
2775,389,Apparel,4,361.44,2025-07-29
2776,389,Apparel,3,1475.91,2025-08-12
2777,389,Home & Kitchen,3,1515.44,2025-09-11
2778,389,Grocery,1,789.53,2025-09-17
2779,389,Sports,4,1751.71,2025-09-23
2780,389,Electronics,4,2150.79,2025-10-10
2781,389,Sports,4,1862.73,2026-02-04
2782,389,Apparel,4,1988.44,2026-02-20
2783,389,Grocery,2,826.99,2026-03-26
2784,389,Home & Kitchen,1,573.42,2026-04-13
2785,389,Beauty,3,1546.64,2026-04-16
2786,389,Apparel,4,911.81,2026-06-08
2787,389,Apparel,4,882.35,2026-07-10
2788,389,Beauty,2,1458.42,2026-07-17
2789,390,Grocery,1,610.9,2024-12-18
2790,390,Beauty,3,3492.98,2025-03-15
2791,390,Home & Kitchen,1,595.29,2025-04-04
2792,390,Electronics,4,3767.76,2025-07-18
2793,390,Electronics,2,3476.3,2025-12-29
2794,390,Grocery,4,779.37,2026-03-15
2795,390,Grocery,3,2612.21,2026-05-26
2796,390,Beauty,1,2853.03,2026-06-17
2797,390,Electronics,4,3542.76,2026-06-24
2798,390,Grocery,1,3792.77,2026-07-16
2799,391,Beauty,3,1280.28,2024-10-14
2800,391,Apparel,3,3992.6,2024-11-20
2801,391,Sports,3,3360.01,2025-03-22
2802,391,Grocery,2,195.08,2025-05-14
2803,391,Beauty,1,220.5,2025-09-24
2804,391,Sports,1,1192.2,2025-10-01
2805,391,Home & Kitchen,2,2669.26,2025-10-10
2806,391,Apparel,3,3109.76,2025-12-23
2807,391,Apparel,4,3441.55,2026-03-25
2808,391,Apparel,3,1917.3,2026-06-24
2809,392,Apparel,3,201.38,2026-06-16
2810,393,Grocery,3,3730.82,2024-10-15
2811,393,Apparel,3,1156.91,2024-10-18
2812,393,Beauty,2,2690.72,2024-11-06
2813,393,Apparel,4,3292.08,2024-12-14
2814,393,Grocery,4,2217.64,2025-06-02
2815,393,Beauty,2,2172.76,2025-12-17
2816,393,Sports,4,1559.99,2026-01-02
2817,393,Apparel,1,1659.02,2026-01-02
2818,393,Home & Kitchen,3,3356.49,2026-02-03
2819,393,Apparel,4,2796.96,2026-02-24
2820,393,Sports,4,3277.75,2026-03-16
2821,393,Beauty,4,2457.76,2026-03-21
2822,393,Electronics,4,3582.23,2026-04-09
2823,393,Electronics,1,617.16,2026-04-13
2824,393,Grocery,4,2715.52,2026-07-13
2825,393,Beauty,1,3657.12,2026-07-15
2826,394,Electronics,1,1602.1,2025-01-09
2827,394,Apparel,1,2553.15,2025-02-14
2828,394,Apparel,2,3102.63,2025-04-28
2829,394,Home & Kitchen,4,3564.82,2025-06-17
2830,394,Apparel,3,3154.84,2025-08-06
2831,394,Sports,1,3893.24,2025-08-16
2832,394,Home & Kitchen,3,2241.04,2025-11-18
2833,394,Electronics,3,871.52,2025-11-23
2834,394,Beauty,2,619.35,2026-07-23
2835,395,Electronics,4,2385.91,2025-06-16
2836,395,Electronics,4,3242.21,2025-06-29
2837,395,Grocery,3,1858.03,2025-06-30
2838,395,Home & Kitchen,2,348.43,2025-06-30
2839,395,Home & Kitchen,3,573.9,2025-07-19
2840,396,Home & Kitchen,1,3774.9,2025-07-10
2841,396,Electronics,1,3685.81,2025-10-27
2842,396,Grocery,3,3887.57,2025-10-28
2843,396,Sports,4,2171.5,2025-11-16
2844,396,Beauty,2,3685.51,2025-11-21
2845,396,Sports,2,1430.81,2025-12-02
2846,396,Sports,3,695.82,2025-12-20
2847,397,Grocery,2,3643.03,2026-02-24
2848,397,Apparel,4,3839.58,2026-06-10
2849,398,Beauty,3,1794.44,2026-06-14
2850,399,Grocery,2,853.57,2026-04-17
2851,399,Beauty,4,2319.86,2026-04-23
2852,399,Beauty,1,2854.42,2026-04-25
2853,399,Beauty,3,1993.83,2026-04-28
2854,399,Beauty,2,1115.25,2026-05-07
2855,399,Home & Kitchen,1,494.69,2026-05-20
2856,399,Home & Kitchen,1,3727.01,2026-05-23
2857,399,Sports,3,191.72,2026-06-13
2858,399,Grocery,4,2178.1,2026-07-03
2859,399,Apparel,3,1449.25,2026-07-07
2860,399,Apparel,2,1692.14,2026-07-13
2861,400,Grocery,3,1988.04,2025-08-18
2862,400,Sports,2,2695.33,2025-09-03
2863,400,Apparel,3,799.59,2025-09-08
2864,400,Sports,3,3898.36,2025-10-13
2865,400,Apparel,2,1655.56,2025-11-08
2866,400,Sports,3,3291.28,2025-11-09
2867,400,Apparel,4,607.03,2026-01-09
2868,401,Beauty,3,2338.14,2026-05-31
2869,402,Grocery,2,1404.5,2026-05-13
2870,402,Home & Kitchen,4,1092.47,2026-05-22
2871,402,Electronics,4,2872.19,2026-05-28
2872,402,Electronics,4,2602.91,2026-05-31
2873,402,Home & Kitchen,1,2901.81,2026-06-02
2874,403,Electronics,4,672.29,2025-07-09
2875,403,Grocery,2,3809.86,2025-08-11
2876,403,Sports,1,2303.71,2025-12-07
2877,403,Sports,3,379.32,2026-02-18
2878,403,Home & Kitchen,4,3116.09,2026-07-05
2879,403,Grocery,2,2331.74,2026-07-07
2880,404,Apparel,4,3305.52,2025-11-15
2881,404,Electronics,4,2149.67,2026-03-16
2882,404,Sports,3,245.16,2026-04-23
2883,404,Apparel,3,2321.01,2026-04-26
2884,404,Apparel,4,3556.85,2026-05-02
2885,404,Beauty,1,696.22,2026-05-05
2886,404,Apparel,2,3152.75,2026-05-09
2887,404,Beauty,1,3130.03,2026-05-16
2888,404,Beauty,3,3528.44,2026-06-07
2889,404,Home & Kitchen,2,1699.17,2026-06-28
2890,405,Apparel,3,3673.81,2025-10-10
2891,405,Electronics,4,1360.03,2025-10-13
2892,405,Home & Kitchen,4,2940.48,2026-02-26
2893,405,Grocery,2,963.7,2026-03-13
2894,405,Electronics,3,2101.73,2026-06-06
2895,405,Grocery,3,647.71,2026-07-16
2896,405,Grocery,4,3464.81,2026-07-24
2897,406,Home & Kitchen,4,1228.78,2025-11-11
2898,406,Apparel,4,2722.27,2025-12-08
2899,406,Home & Kitchen,1,1333.92,2025-12-30
2900,406,Apparel,3,2682.79,2026-03-10
2901,406,Sports,1,751.31,2026-04-24
2902,406,Electronics,1,3765.68,2026-04-25
2903,406,Apparel,3,958.66,2026-05-31
2904,406,Beauty,3,170.06,2026-07-03
2905,406,Home & Kitchen,3,3777.06,2026-07-03
2906,406,Sports,4,1469.08,2026-07-10
2907,407,Home & Kitchen,2,2602.13,2024-12-30
2908,407,Home & Kitchen,4,3153.98,2025-01-06
2909,407,Home & Kitchen,4,3426.32,2025-01-11
2910,407,Apparel,3,382.88,2025-01-13
2911,407,Apparel,4,1469.29,2025-02-05
2912,407,Home & Kitchen,3,1587.01,2025-03-16
2913,407,Home & Kitchen,2,2288.15,2025-04-12
2914,407,Apparel,3,1290.8,2025-05-01
2915,407,Beauty,3,1047.0,2025-06-16
2916,407,Beauty,3,1040.6,2025-07-02
